No,year,month,day,hour,PM2.5_shunyi,PM10_shunyi,TEMP_shunyi,DEWP_shunyi,WSPM_shunyi,PM2.5_guanyan,PM10_guanyan,TEMP_guanyan,DEWP_guanyan,WSPM_guanyan,PM2.5_Percentile_Category_shunyi,PM10_Percentile_Category_shunyi,PM2.5_Percentile_Category_guanyan,PM10_Percentile_Category_guanyan
206,2013,3,9,13,79.49160200286961,98.7370263066404,10.4,-16.0,7.6,48.0,109.02330301717916,10.3,-17.0,7.2,High,High,Medium,High
207,2013,3,9,14,79.49160200286961,98.7370263066404,9.8,-17.4,6.2,48.0,109.02330301717916,10.5,-16.8,6.7,High,High,Medium,High
208,2013,3,9,15,79.49160200286961,98.7370263066404,9.7,-17.5,5.9,41.0,448.0,10.2,-17.1,3.9,High,High,Medium,Very High
209,2013,3,9,16,79.49160200286961,98.7370263066404,10.3,-17.9,6.2,12.0,191.0,10.5,-17.8,4.8,High,High,Low,Very High
210,2013,3,9,17,79.49160200286961,98.7370263066404,9.1,-18.9,4.1,10.0,171.0,8.6,-18.3,4.8,High,High,Low,Very High
211,2013,3,9,18,79.49160200286961,98.7370263066404,7.2,-17.8,4.7,12.0,140.0,7.4,-19.3,4.8,High,High,Low,High
212,2013,3,9,19,79.49160200286961,98.7370263066404,6.2,-17.8,7.1,9.0,112.0,6.4,-18.4,3.5,High,High,Low,High
213,2013,3,9,20,79.49160200286961,98.7370263066404,5.3,-17.8,4.8,10.0,87.0,5.6,-18.3,4.5,High,High,Low,Medium
214,2013,3,9,21,79.49160200286961,98.7370263066404,5.0,-17.4,6.3,10.0,64.0,4.8,-17.6,3.3,High,High,Low,Medium
215,2013,3,9,22,79.49160200286961,98.7370263066404,4.3,-17.4,2.2,9.0,41.0,3.8,-17.8,1.2,High,High,Low,Low
216,2013,3,9,23,79.49160200286961,98.7370263066404,1.5,-15.5,1.0,12.0,24.0,0.8,-14.1,0.6,High,High,Low,Low
217,2013,3,10,0,79.49160200286961,98.7370263066404,0.8,-14.8,1.1,12.0,22.0,-0.5,-13.4,0.0,High,High,Low,Low
218,2013,3,10,1,79.49160200286961,98.7370263066404,-1.0,-12.3,0.0,13.0,21.0,-0.2,-11.6,1.0,High,High,Low,Low
219,2013,3,10,2,79.49160200286961,98.7370263066404,-1.2,-12.8,0.9,15.0,41.0,-2.1,-11.7,0.7,High,High,Low,Low
220,2013,3,10,3,79.49160200286961,98.7370263066404,-2.3,-10.6,0.7,16.0,30.0,-2.0,-11.8,1.2,High,High,Low,Low
221,2013,3,10,4,79.49160200286961,98.7370263066404,-2.3,-11.6,1.3,3.0,7.0,-1.3,-14.8,0.0,High,High,Low,Low
222,2013,3,10,5,79.49160200286961,98.7370263066404,-3.0,-10.8,0.2,14.0,18.0,-1.8,-10.9,1.7,High,High,Low,Low
223,2013,3,10,6,79.49160200286961,98.7370263066404,-2.4,-12.2,1.6,18.0,41.0,-2.0,-11.8,0.0,High,High,Low,Low
224,2013,3,10,7,79.49160200286961,98.7370263066404,2.0,-11.9,0.7,29.0,55.0,3.5,-14.7,2.3,High,High,Medium,Medium
225,2013,3,10,8,79.49160200286961,98.7370263066404,5.1,-12.4,1.5,22.0,50.0,5.3,-15.9,4.6,High,High,Low,Medium
226,2013,3,10,9,39.0,39.0,8.0,-16.4,3.8,28.0,57.0,6.8,-15.9,5.2,Medium,Medium,Medium,Medium
227,2013,3,10,10,56.0,69.0,9.3,-16.1,3.5,25.0,49.0,8.3,-14.7,4.6,Medium,Medium,Medium,Medium
228,2013,3,10,11,26.0,37.0,9.7,-16.6,3.6,26.0,54.0,9.8,-14.2,2.7,Medium,Medium,Medium,Medium
229,2013,3,10,12,24.0,45.0,11.1,-16.4,3.0,29.0,53.0,10.4,-14.4,0.4,Medium,Medium,Medium,Medium
230,2013,3,10,13,30.0,41.0,12.2,-15.5,3.1,38.0,50.0,11.2,-13.8,2.8,Medium,Medium,Medium,Medium
231,2013,3,10,14,21.0,26.0,12.2,-15.5,3.1,28.0,42.0,11.4,-13.6,4.0,Medium,Low,Medium,Medium
232,2013,3,10,15,32.0,34.0,11.6,-15.1,3.7,32.0,49.0,11.3,-14.5,4.5,Medium,Medium,Medium,Medium
233,2013,3,10,16,40.0,50.0,10.7,-14.9,5.0,37.0,65.0,10.4,-13.7,4.1,Medium,Medium,Medium,Medium
234,2013,3,10,17,37.0,58.0,9.5,-13.7,4.2,39.0,70.0,9.1,-13.4,4.4,Medium,Medium,Medium,Medium
235,2013,3,10,18,45.0,74.0,7.9,-12.6,2.4,48.0,78.0,8.2,-12.3,2.6,Medium,Medium,Medium,Medium
236,2013,3,10,19,58.0,94.0,5.7,-11.9,1.7,52.0,90.0,7.7,-11.1,2.3,High,High,Medium,Medium
237,2013,3,10,20,72.0,108.0,6.2,-11.5,1.5,70.0,115.0,7.4,-10.9,3.5,High,High,High,High
238,2013,3,10,21,91.0,120.0,4.6,-11.1,1.6,66.0,110.0,6.5,-10.3,2.7,High,High,High,High
239,2013,3,10,22,110.0,141.0,3.8,-10.7,1.8,73.0,119.0,5.9,-10.0,2.4,Very High,Very High,High,High
240,2013,3,10,23,111.0,135.0,3.1,-10.2,1.6,85.0,139.0,3.0,-9.0,0.9,Very High,High,High,High
241,2013,3,11,0,99.0,131.0,3.1,-9.9,1.8,83.0,138.0,0.3,-8.7,1.4,High,High,High,High
242,2013,3,11,1,96.0,126.0,2.5,-10.1,2.0,94.0,146.0,-0.7,-7.3,0.7,High,High,High,High
243,2013,3,11,2,96.0,128.0,2.2,-9.7,1.2,91.0,135.0,-1.7,-7.0,0.5,High,High,High,High
244,2013,3,11,3,104.0,143.0,1.2,-9.2,1.5,103.0,144.0,-2.1,-6.5,0.6,High,Very High,High,High
245,2013,3,11,4,107.0,142.0,1.3,-9.1,1.5,114.0,152.0,-1.6,-7.9,1.1,High,Very High,Very High,Very High
246,2013,3,11,5,108.0,135.0,0.4,-8.6,0.6,119.0,161.0,-2.3,-8.0,0.1,High,High,Very High,Very High
247,2013,3,11,6,114.0,141.0,-1.1,-7.7,0.4,110.0,142.0,-2.1,-8.0,0.9,Very High,Very High,High,High
248,2013,3,11,7,131.0,157.0,2.2,-7.4,1.1,112.0,134.0,1.3,-8.3,1.9,Very High,Very High,High,High
249,2013,3,11,8,131.0,155.0,4.2,-7.9,1.3,92.0,114.0,3.1,-8.6,1.8,Very High,Very High,High,High
250,2013,3,11,9,125.0,138.0,5.8,-8.1,1.9,101.0,133.0,4.6,-8.2,1.8,Very High,Very High,High,High
251,2013,3,11,10,134.0,141.0,6.9,-7.9,1.5,120.0,172.0,6.7,-8.1,1.4,Very High,Very High,Very High,Very High
252,2013,3,11,11,115.0,131.0,8.3,-7.5,1.9,129.0,179.0,7.6,-8.1,1.3,Very High,High,Very High,Very High
253,2013,3,11,12,142.0,175.0,9.3,-7.9,1.9,125.0,148.0,9.7,-7.5,1.6,Very High,Very High,Very High,High
254,2013,3,11,13,147.0,173.0,10.6,-7.7,2.1,111.0,133.0,11.3,-7.1,3.5,Very High,Very High,High,High
255,2013,3,11,14,144.0,160.0,11.5,-6.9,2.2,109.0,138.0,11.4,-7.5,2.5,Very High,Very High,High,High
256,2013,3,11,15,121.0,140.0,11.6,-6.8,2.6,98.0,129.0,10.7,-6.2,2.1,Very High,Very High,High,High
257,2013,3,11,16,105.0,120.0,10.8,-7.0,3.4,112.0,158.0,10.4,-6.5,3.4,High,High,High,Very High
258,2013,3,11,17,115.0,157.0,10.3,-5.7,1.2,130.0,182.0,9.7,-5.8,2.1,Very High,Very High,Very High,Very High
259,2013,3,11,18,136.0,197.0,9.9,-3.4,1.6,152.0,224.0,9.7,-5.1,2.0,Very High,Very High,Very High,Very High
260,2013,3,11,19,133.0,187.0,9.5,-2.8,1.1,168.0,238.0,9.6,-4.4,1.5,Very High,Very High,Very High,Very High
261,2013,3,11,20,147.0,198.0,9.4,-2.6,1.0,176.0,251.0,9.8,-2.8,1.3,Very High,Very High,Very High,Very High
262,2013,3,11,21,161.0,204.0,9.0,-3.6,1.6,174.0,235.0,9.6,-2.7,1.5,Very High,Very High,Very High,Very High
263,2013,3,11,22,153.0,200.0,8.6,-3.3,1.8,141.0,194.0,9.3,-4.0,1.5,Very High,Very High,Very High,Very High
264,2013,3,11,23,134.0,192.0,8.1,-3.4,1.2,100.0,131.0,8.6,-4.6,1.1,Very High,Very High,High,High
265,2013,3,12,0,139.0,164.0,7.0,-3.3,2.1,88.0,110.0,6.3,-2.8,1.0,Very High,Very High,High,High
266,2013,3,12,1,134.0,176.0,6.1,-2.3,1.3,102.0,133.0,4.8,-2.8,0.0,Very High,Very High,High,High
267,2013,3,12,2,129.0,170.0,6.4,-2.5,1.5,117.0,144.0,5.3,-1.0,0.2,Very High,Very High,Very High,High
268,2013,3,12,3,125.0,156.0,6.2,-1.7,1.3,111.0,129.0,6.4,-1.0,2.2,Very High,Very High,High,High
269,2013,3,12,4,123.0,159.0,4.4,0.5,1.5,110.0,132.0,4.3,1.5,0.9,Very High,Very High,High,High
270,2013,3,12,5,122.0,168.0,4.3,1.3,1.5,153.0,217.0,4.7,1.5,1.3,Very High,Very High,Very High,Very High
271,2013,3,12,6,122.0,138.0,4.0,1.5,0.9,144.0,155.0,4.1,2.6,1.0,Very High,Very High,Very High,Very High
272,2013,3,12,7,100.0,115.0,3.5,1.5,0.8,109.0,120.0,3.5,2.2,1.4,High,High,High,High
273,2013,3,12,8,98.0,103.0,3.3,1.5,1.4,98.0,105.0,3.1,1.9,1.5,High,High,High,High
274,2013,3,12,9,111.0,104.0,3.1,1.8,1.4,100.0,104.0,3.4,2.2,1.3,Very High,High,High,High
275,2013,3,12,10,118.0,92.0,3.5,2.2,1.3,105.0,113.0,3.7,2.2,0.9,Very High,High,High,High
276,2013,3,12,11,119.0,90.0,3.8,2.3,1.1,148.0,114.0,4.4,2.6,1.4,Very High,High,Very High,High
277,2013,3,12,12,128.0,96.0,4.6,2.5,1.2,140.0,110.0,4.8,2.2,1.5,Very High,High,Very High,High
278,2013,3,12,13,121.0,86.0,5.3,2.6,1.5,136.0,93.0,5.3,2.8,1.8,Very High,High,Very High,High
279,2013,3,12,14,116.0,83.0,5.6,2.8,1.3,137.0,100.0,5.6,2.9,1.6,Very High,High,Very High,High
280,2013,3,12,15,102.0,67.0,6.2,3.0,0.7,139.0,104.0,6.4,3.2,1.5,High,Medium,Very High,High
281,2013,3,12,16,112.0,76.0,6.8,3.4,2.0,131.0,98.0,6.6,3.2,0.6,Very High,Medium,Very High,High
282,2013,3,12,17,99.0,100.0,6.3,3.6,0.8,108.0,110.0,6.4,3.4,1.4,High,High,High,High
283,2013,3,12,18,141.0,100.0,5.2,3.2,0.6,114.0,131.0,5.8,3.1,0.4,Very High,High,Very High,High
284,2013,3,12,19,155.0,122.0,3.9,2.3,0.9,117.0,124.0,3.3,2.1,0.5,Very High,High,Very High,High
285,2013,3,12,20,138.0,99.0,4.1,1.0,1.0,135.0,117.0,2.9,2.2,0.7,Very High,High,Very High,High
286,2013,3,12,21,90.0,66.0,2.5,0.4,1.1,121.0,103.0,3.6,2.6,0.8,High,Medium,Very High,High
287,2013,3,12,22,77.0,99.0,3.1,-0.9,0.9,105.0,69.0,1.9,1.3,1.2,High,High,High,Medium
288,2013,3,12,23,62.0,100.0,4.4,-8.7,3.6,57.0,10.0,3.8,-5.7,0.9,High,High,Medium,Low
289,2013,3,13,0,13.0,13.0,3.4,-9.6,1.5,14.0,14.0,3.4,-7.1,0.9,Low,Low,Low,Low
290,2013,3,13,1,3.0,6.0,2.5,-11.1,2.0,7.0,7.0,2.7,-9.0,2.1,Low,Low,Low,Low
291,2013,3,13,2,9.0,6.0,1.3,-11.2,1.7,10.0,10.0,2.8,-8.9,2.4,Low,Low,Low,Low
292,2013,3,13,3,7.0,7.0,0.8,-11.0,2.6,9.0,9.0,2.4,-8.6,1.3,Low,Low,Low,Low
293,2013,3,13,4,3.0,6.0,0.1,-11.0,1.9,3.0,6.0,0.3,-7.5,0.9,Low,Low,Low,Low
294,2013,3,13,5,3.0,6.0,-0.4,-10.9,2.8,3.0,6.0,-0.9,-8.1,0.9,Low,Low,Low,Low
295,2013,3,13,6,3.0,6.0,-0.1,-11.2,2.5,3.0,6.0,0.8,-8.5,1.6,Low,Low,Low,Low
296,2013,3,13,7,3.0,8.0,1.6,-11.9,3.6,12.0,15.0,3.7,-10.0,2.9,Low,Low,Low,Low
297,2013,3,13,8,12.0,8.0,2.9,-13.0,3.8,16.0,25.0,4.8,-13.6,3.3,Low,Low,Low,Low
298,2013,3,13,9,10.0,17.0,3.7,-14.6,4.1,16.0,24.0,5.5,-10.7,3.9,Low,Low,Low,Low
299,2013,3,13,10,7.0,17.0,4.4,-15.5,3.4,15.0,18.0,6.4,-11.3,2.6,Low,Low,Low,Low
300,2013,3,13,11,3.0,6.0,5.0,-16.2,2.2,12.0,12.0,6.6,-12.6,3.6,Low,Low,Low,Low
301,2013,3,13,12,3.0,6.0,5.9,-16.0,2.5,3.0,10.0,7.6,-11.7,3.5,Low,Low,Low,Low
302,2013,3,13,13,8.0,6.0,6.8,-15.9,0.6,7.0,7.0,8.5,-13.2,2.3,Low,Low,Low,Low
303,2013,3,13,14,3.0,6.0,7.5,-15.4,2.4,6.0,10.0,9.5,-14.4,1.6,Low,Low,Low,Low
304,2013,3,13,15,3.0,6.0,7.8,-15.8,0.9,3.0,11.0,9.7,-13.5,2.0,Low,Low,Low,Low
305,2013,3,13,16,3.0,6.0,7.6,-14.6,1.7,6.0,9.0,9.1,-12.1,1.8,Low,Low,Low,Low
306,2013,3,13,17,3.0,6.0,6.4,-14.4,1.8,14.0,16.0,7.1,-10.7,2.7,Low,Low,Low,Low
307,2013,3,13,18,8.0,9.0,5.0,-13.4,1.5,25.0,37.0,6.1,-9.0,2.5,Low,Low,Medium,Low
308,2013,3,13,19,17.0,26.0,3.7,-11.9,1.3,32.0,51.0,5.5,-8.8,1.5,Low,Low,Medium,Medium
309,2013,3,13,20,31.0,40.0,2.8,-11.5,1.3,33.0,40.0,5.0,-9.6,2.9,Medium,Medium,Medium,Low
310,2013,3,13,21,55.0,71.0,2.3,-10.6,1.3,34.0,37.0,4.8,-8.7,3.2,Medium,Medium,Medium,Low
311,2013,3,13,22,62.0,75.0,2.3,-9.0,2.1,27.0,38.0,4.0,-8.1,3.2,High,Medium,Medium,Low
312,2013,3,13,23,68.0,80.0,1.3,-4.0,3.2,42.0,50.0,2.9,-5.5,2.3,High,High,Medium,Medium
313,2013,3,14,0,69.0,118.0,0.2,-4.1,2.7,55.0,89.0,2.5,-3.8,2.4,High,High,Medium,Medium
314,2013,3,14,1,73.0,98.0,-0.4,-4.3,1.8,68.0,74.0,1.6,-4.1,1.0,High,High,High,Medium
315,2013,3,14,2,60.0,72.0,-0.8,-4.7,1.5,54.0,62.0,1.3,-4.6,1.5,High,Medium,Medium,Medium
316,2013,3,14,3,57.0,63.0,-1.0,-4.9,1.7,48.0,52.0,-0.1,-4.7,0.5,Medium,Medium,Medium,Medium
317,2013,3,14,4,48.0,58.0,-1.3,-5.3,1.4,46.0,56.0,-0.5,-3.9,2.4,Medium,Medium,Medium,Medium
318,2013,3,14,5,50.0,59.0,-0.8,-4.9,1.7,49.0,61.0,-0.8,-4.0,1.9,Medium,Medium,Medium,Medium
319,2013,3,14,6,63.0,65.0,-0.5,-4.9,1.0,70.0,72.0,-0.8,-4.2,2.2,High,Medium,High,Medium
320,2013,3,14,7,54.0,65.0,0.2,-4.6,1.4,77.0,90.0,-0.4,-4.1,2.1,Medium,Medium,High,Medium
321,2013,3,14,8,64.0,67.0,1.3,-4.6,1.8,85.0,97.0,0.5,-4.2,2.3,High,Medium,High,High
322,2013,3,14,9,74.0,76.0,2.8,-4.7,1.1,89.0,109.0,2.2,-4.1,1.5,High,Medium,High,High
323,2013,3,14,10,68.0,81.0,4.0,-4.5,1.6,104.0,134.0,3.9,-3.9,1.7,High,High,High,High
324,2013,3,14,11,103.0,107.0,5.1,-4.8,1.6,120.0,137.0,5.5,-3.6,1.2,High,High,Very High,High
325,2013,3,14,12,94.0,112.0,6.5,-4.0,2.7,124.0,136.0,7.2,-3.7,3.4,High,High,Very High,High
326,2013,3,14,13,125.0,125.0,7.6,-4.2,1.4,94.0,104.0,8.7,-3.8,3.3,Very High,High,High,High
327,2013,3,14,14,136.0,137.0,8.9,-4.7,1.4,87.0,98.0,9.9,-4.5,3.8,Very High,High,High,High
328,2013,3,14,15,120.0,134.0,9.9,-5.7,2.5,101.0,102.0,9.3,-4.3,3.2,Very High,High,High,High
329,2013,3,14,16,113.0,113.0,9.0,-5.7,3.8,100.0,105.0,8.6,-3.9,3.1,Very High,High,High,High
330,2013,3,14,17,104.0,105.0,7.7,-5.4,3.1,111.0,116.0,7.6,-3.6,3.5,High,High,High,High
331,2013,3,14,18,92.0,114.0,6.3,-4.5,1.9,115.0,123.0,6.8,-2.9,1.6,High,High,Very High,High
332,2013,3,14,19,112.0,112.0,5.3,-4.3,1.3,116.0,122.0,6.2,-2.7,1.3,Very High,High,Very High,High
333,2013,3,14,20,121.0,123.0,4.2,-4.1,1.1,108.0,108.0,5.9,-2.0,1.3,Very High,High,High,High
334,2013,3,14,21,106.0,125.0,3.8,-3.9,1.0,117.0,125.0,3.5,-1.9,0.6,High,High,Very High,High
335,2013,3,14,22,115.0,128.0,3.4,-3.9,1.1,146.0,157.0,1.4,-1.8,0.0,Very High,High,Very High,Very High
336,2013,3,14,23,142.0,150.0,2.8,-3.3,0.9,162.0,173.0,1.6,-1.8,1.1,Very High,Very High,Very High,Very High
337,2013,3,15,0,144.0,146.0,2.1,-3.8,2.2,168.0,177.0,2.3,-2.2,1.2,Very High,Very High,Very High,Very High
338,2013,3,15,1,147.0,160.0,1.7,-3.6,1.1,169.0,173.0,2.4,-2.5,1.8,Very High,Very High,Very High,Very High
339,2013,3,15,2,147.0,154.0,1.2,-3.5,1.4,181.0,184.0,2.0,-2.9,1.1,Very High,Very High,Very High,Very High
340,2013,3,15,3,129.0,143.0,1.1,-3.6,1.3,172.0,191.0,1.5,-2.8,1.6,Very High,Very High,Very High,Very High
341,2013,3,15,4,128.0,138.0,0.7,-3.8,1.3,182.0,197.0,1.0,-2.6,0.8,Very High,Very High,Very High,Very High
342,2013,3,15,5,128.0,136.0,0.3,-3.8,1.2,162.0,170.0,0.7,-2.5,1.2,Very High,High,Very High,Very High
343,2013,3,15,6,125.0,133.0,0.1,-3.5,1.6,154.0,155.0,0.6,-2.5,1.2,Very High,High,Very High,Very High
344,2013,3,15,7,124.0,135.0,1.1,-3.4,1.4,129.0,144.0,2.4,-2.3,1.0,Very High,High,Very High,High
345,2013,3,15,8,149.0,150.0,2.6,-2.9,1.2,156.0,162.0,4.2,-2.2,1.4,Very High,Very High,Very High,Very High
346,2013,3,15,9,162.0,167.0,4.8,-2.3,1.1,169.0,178.0,6.4,-2.5,1.4,Very High,Very High,Very High,Very High
347,2013,3,15,10,162.0,167.0,6.4,-1.8,2.0,169.0,179.0,8.1,-2.0,1.6,Very High,Very High,Very High,Very High
348,2013,3,15,11,222.0,243.0,8.0,-1.5,1.1,176.0,184.0,9.0,-2.0,1.4,Very High,Very High,Very High,Very High
349,2013,3,15,12,251.0,270.0,9.2,-1.3,2.4,199.0,200.0,10.3,-2.1,1.6,Very High,Very High,Very High,Very High
350,2013,3,15,13,265.0,280.0,10.5,-1.3,2.6,213.0,215.0,12.0,-1.2,1.5,Very High,Very High,Very High,Very High
351,2013,3,15,14,282.0,293.0,11.4,-1.4,2.4,223.0,229.0,12.2,-0.7,2.7,Very High,Very High,Very High,Very High
352,2013,3,15,15,296.0,296.0,11.1,-0.7,1.3,3.0,309.0,12.3,-0.3,2.0,Very High,Very High,Low,Very High
353,2013,3,15,16,304.0,307.0,10.8,0.2,1.3,3.0,291.0,11.5,0.3,3.4,Very High,Very High,Low,Very High
354,2013,3,15,17,284.0,275.0,10.5,0.5,1.8,130.0,272.0,10.6,0.9,1.8,Very High,Very High,Very High,Very High
355,2013,3,15,18,244.0,263.0,9.6,1.0,1.2,260.0,278.0,9.1,1.5,1.0,Very High,Very High,Very High,Very High
356,2013,3,15,19,295.0,306.0,7.8,1.8,0.2,280.0,296.0,7.0,1.3,1.1,Very High,Very High,Very High,Very High
357,2013,3,15,20,269.0,294.0,6.3,1.2,0.9,296.0,320.0,6.3,1.4,0.0,Very High,Very High,Very High,Very High
358,2013,3,15,21,281.0,295.0,6.8,1.3,1.8,302.0,315.0,7.1,0.7,0.8,Very High,Very High,Very High,Very High
359,2013,3,15,22,262.0,273.0,6.3,0.6,1.0,306.0,313.0,7.3,0.9,1.0,Very High,Very High,Very High,Very High
360,2013,3,15,23,244.0,289.0,5.7,0.2,1.3,313.0,321.0,7.3,0.7,1.5,Very High,Very High,Very High,Very High
361,2013,3,16,0,267.0,298.0,5.5,0.1,1.3,319.0,340.0,6.5,0.6,1.1,Very High,Very High,Very High,Very High
362,2013,3,16,1,261.0,274.0,5.1,-0.1,1.9,319.0,335.0,5.9,0.2,1.7,Very High,Very High,Very High,Very High
363,2013,3,16,2,265.0,277.0,4.7,-0.3,1.8,272.0,291.0,5.9,0.2,1.5,Very High,Very High,Very High,Very High
364,2013,3,16,3,285.0,250.0,4.6,-0.4,1.3,264.0,286.0,5.6,0.4,1.0,Very High,Very High,Very High,Very High
365,2013,3,16,4,249.0,249.0,4.1,-0.5,1.7,266.0,272.0,3.9,0.6,1.3,Very High,Very High,Very High,Very High
366,2013,3,16,5,287.0,242.0,4.6,-0.6,2.4,258.0,265.0,5.3,0.3,1.6,Very High,Very High,Very High,Very High
367,2013,3,16,6,291.0,247.0,4.3,-0.7,1.7,257.0,262.0,4.8,0.4,1.3,Very High,Very High,Very High,Very High
368,2013,3,16,7,290.0,248.0,5.1,-0.7,1.4,255.0,269.0,6.0,0.5,0.2,Very High,Very High,Very High,Very High
369,2013,3,16,8,261.0,266.0,7.2,-0.5,1.8,254.0,261.0,8.4,1.3,1.1,Very High,Very High,Very High,Very High
370,2013,3,16,9,305.0,272.0,9.7,-0.2,1.9,250.0,257.0,10.7,0.7,1.3,Very High,Very High,Very High,Very High
371,2013,3,16,10,296.0,264.0,12.5,-1.1,0.5,268.0,238.0,12.6,0.0,2.8,Very High,Very High,Very High,Very High
372,2013,3,16,11,274.0,239.0,13.6,-1.6,2.2,234.0,197.0,13.5,-0.2,1.8,Very High,Very High,Very High,Very High
373,2013,3,16,12,199.0,141.0,14.6,-1.9,2.4,185.0,188.0,14.0,-0.9,2.2,Very High,Very High,Very High,Very High
374,2013,3,16,13,177.0,137.0,14.8,-1.8,3.1,205.0,168.0,14.1,-0.4,2.5,Very High,High,Very High,Very High
375,2013,3,16,14,164.0,122.0,14.5,-1.6,3.1,184.0,139.0,14.5,0.3,2.1,Very High,High,Very High,High
376,2013,3,16,15,155.0,168.0,14.0,-0.9,4.1,137.0,159.0,13.6,1.2,2.0,Very High,Very High,Very High,Very High
377,2013,3,16,16,189.0,151.0,13.2,-0.8,3.0,160.0,174.0,12.9,1.5,1.9,Very High,Very High,Very High,Very High
378,2013,3,16,17,164.0,115.0,12.1,0.5,1.8,146.0,165.0,12.4,1.7,2.1,Very High,High,Very High,Very High
379,2013,3,16,18,134.0,158.0,10.6,2.4,2.5,172.0,227.0,12.0,2.2,2.4,Very High,Very High,Very High,Very High
380,2013,3,16,19,185.0,212.0,10.0,2.6,2.7,198.0,223.0,10.8,2.6,1.2,Very High,Very High,Very High,Very High
381,2013,3,16,20,240.0,194.0,9.0,2.5,3.2,198.0,218.0,10.0,2.1,1.6,Very High,Very High,Very High,Very High
382,2013,3,16,21,255.0,204.0,8.0,1.2,2.2,243.0,212.0,9.2,1.8,2.7,Very High,Very High,Very High,Very High
383,2013,3,16,22,213.0,154.0,7.1,0.5,1.5,215.0,170.0,8.3,2.1,1.8,Very High,Very High,Very High,Very High
384,2013,3,16,23,196.0,154.0,6.6,0.3,1.5,157.0,164.0,7.8,2.0,1.5,Very High,Very High,Very High,Very High
385,2013,3,17,0,197.0,137.0,6.3,0.2,1.2,151.0,166.0,7.2,2.1,1.5,Very High,High,Very High,Very High
386,2013,3,17,1,202.0,146.0,5.9,-0.4,1.4,156.0,181.0,6.5,1.8,1.3,Very High,Very High,Very High,Very High
387,2013,3,17,2,201.0,148.0,5.6,-0.5,1.1,169.0,178.0,5.6,2.2,1.0,Very High,Very High,Very High,Very High
388,2013,3,17,3,201.0,144.0,5.8,-0.3,1.0,171.0,182.0,6.8,2.3,1.4,Very High,Very High,Very High,Very High
389,2013,3,17,4,209.0,163.0,5.3,-0.3,1.1,174.0,175.0,5.9,2.2,0.6,Very High,Very High,Very High,Very High
390,2013,3,17,5,171.0,171.0,4.8,-0.2,0.7,168.0,177.0,5.3,2.5,0.7,Very High,Very High,Very High,Very High
391,2013,3,17,6,168.0,201.0,4.1,0.1,0.9,174.0,181.0,4.2,1.9,0.6,Very High,Very High,Very High,Very High
392,2013,3,17,7,180.0,205.0,5.0,0.2,1.1,171.0,174.0,5.6,2.1,0.6,Very High,Very High,Very High,Very High
393,2013,3,17,8,194.0,223.0,6.7,0.6,1.3,173.0,197.0,7.6,2.1,0.6,Very High,Very High,Very High,Very High
394,2013,3,17,9,204.0,229.0,8.3,1.0,1.8,188.0,207.0,9.3,2.4,0.7,Very High,Very High,Very High,Very High
395,2013,3,17,10,250.0,257.0,9.8,1.4,1.0,192.0,221.0,10.6,2.7,0.8,Very High,Very High,Very High,Very High
396,2013,3,17,11,225.0,259.0,11.1,1.9,1.4,212.0,260.0,12.9,3.0,1.4,Very High,Very High,Very High,Very High
397,2013,3,17,12,235.0,270.0,12.5,2.3,1.7,246.0,299.0,14.4,2.9,1.2,Very High,Very High,Very High,Very High
398,2013,3,17,13,321.0,322.0,13.8,2.7,0.7,286.0,345.0,15.1,3.2,2.1,Very High,Very High,Very High,Very High
399,2013,3,17,14,294.0,335.0,14.9,3.1,2.3,324.0,369.0,15.9,3.7,1.5,Very High,Very High,Very High,Very High
400,2013,3,17,15,317.0,352.0,15.2,3.6,1.2,346.0,379.0,15.5,3.9,1.8,Very High,Very High,Very High,Very High
401,2013,3,17,16,345.0,354.0,15.1,3.6,0.9,340.0,363.0,15.3,4.0,0.9,Very High,Very High,Very High,Very High
402,2013,3,17,17,389.0,346.0,13.6,4.5,1.6,342.0,371.0,14.1,4.9,0.9,Very High,Very High,Very High,Very High
403,2013,3,17,18,352.0,362.0,11.6,4.6,1.5,351.0,365.0,12.0,4.5,0.9,Very High,Very High,Very High,Very High
404,2013,3,17,19,375.0,399.0,10.2,4.3,0.8,351.0,366.0,9.3,4.7,0.0,Very High,Very High,Very High,Very High
405,2013,3,17,20,453.0,400.0,9.5,4.3,0.6,357.0,388.0,11.5,4.7,1.7,Very High,Very High,Very High,Very High
406,2013,3,17,21,480.0,421.0,8.9,4.3,1.5,372.0,401.0,10.9,3.9,1.9,Very High,Very High,Very High,Very High
407,2013,3,17,22,492.0,430.0,8.7,3.7,1.1,383.0,418.0,10.0,4.1,1.5,Very High,Very High,Very High,Very High
408,2013,3,17,23,454.0,381.0,8.1,2.7,2.2,400.0,432.0,8.7,3.7,1.9,Very High,Very High,Very High,Very High
409,2013,3,18,0,436.0,382.0,6.7,2.6,1.5,412.0,433.0,9.0,2.8,1.8,Very High,Very High,Very High,Very High
410,2013,3,18,1,423.0,368.0,6.7,2.4,1.3,428.0,439.0,8.8,-1.1,1.1,Very High,Very High,Very High,Very High
411,2013,3,18,2,409.0,348.0,7.4,2.1,1.9,391.0,439.0,10.9,-7.4,2.3,Very High,Very High,Very High,Very High
412,2013,3,18,3,383.0,331.0,10.0,-8.2,3.5,77.0,279.0,11.4,-10.2,4.7,Very High,Very High,High,Very High
